product_desc,product_category
"P72352#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-E,C9300X-24Y-E0JB,100~240V/715W;STT 147,159/GPXNK-BCY#&VN",SWITCH
"P72355#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-48TX/C9300X-48TX-A,C9300X-48TX-A0C1,100~240V/715W;STT 158,159/GPXNK-BCY#&VN",SWITCH
"P72356#&ROUTER,(CISCO INTEGRATED SERVICES ROUTER (ISR) SERIES)C1109-4PLTE2P,C1109-4PLTE2P014,12V/66W;STT 414,158/GPXNK-BCY#&VN",ROUTER
"P72362#&ROUTER,(CISCO CATALYST 8000 SERIES EDGE PLATFORMS)C8200L-1N-4T,C8200L-1N-4T0M4,100~240V/150W;STT 338,158/GPXNK-BCY#&VN",ROUTER
"P72366#&SWITCH,(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200-48P-E,C9200-48P-E0CT,100~240V/125W;STT 217,158/GPXNK-BCY#&VN",SWITCH
"P72441#&WIRELESS TRANSMITTER AND RECEIVER,800-110907-01,VOLTAGE 42.5~57V,POWER 13.4W~25.5W#&VN",WIRELESS TRANSMITTER AND RECEIVER
"P72448#&WIRELESS TRANSMITTER AND RECEIVER,74-133612-01,VOLTAGE 42.5V~57V, POWER 13.95W~47.3W#&VN",WIRELESS TRANSMITTER AND RECEIVER
"P72449#&WIRELESS TRANSMITTER AND RECEIVER,C9136I-E,74-135768-01,VOLTAGE 42.5V~57V, POWER 13.95W~47.3W#&VN",WIRELESS TRANSMITTER AND RECEIVER
"P72456#&SWITCH,USWP24P0.EU (USW-PRO-HD-24-POE) (USW-PRO-HD-24-POE-EU) (100-240VAC, 10A MAX)#&VN",SWITCH
"P72467#&WIRELESS TRANSCEIVER,WAVELR02.EU(WAVE-LR) (WAVE-LR-EU) (FREQUENCY BAND 57~71GHZ; NETWORK SPEED: 2GBPS, POWER 48VDC, 0.65A, POWER: 20W)#&VN",WIRELESS TRANSCEIVER
"P72468#&WIRELESS TRANSCEIVER,WAVELR02.US (WAVE-LR-US) (FREQUENCY RANGE 5~60 GHZ; NETWORK SPEED:1.5 GBPS, POWER SUPPLY 48V, 0.65A)#&VN",WIRELESS TRANSCEIVER
"P72469#&WIRELESS TRANSCEIVER,WAVELR02.US (WAVE-LR-US) (FREQUENCY RANGE 5~60 GHZ; NETWORK SPEED:1.5 GBPS, POWER SUPPLY 48V, 0.65A)#&VN",WIRELESS TRANSCEIVER
"P72472#&SWITCH,USWP24P0.FC (USW-PRO-HD-24-POE) (100-240VAC, 10A MAX)#&VN",SWITCH
"P72476#&ROUTER,UXGFIBER.FC (UXG-FIBER))(NETWORK SPEED: 2.5~10GBPS, POWER: 54V/3A)#&VN",ROUTER
"P72480#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24P/C9300-24P-A,C9300-24P-A0GX,100~240V/715W;STT 8,197/GPXNK-BCY#&VN",SWITCH
"P72483#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24P/C9300-24P-E,C9300-24P-E0C3,100~240V/715W;STT 8,197/GPXNK-BCY#&VN",SWITCH
"P72485#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24U/C9300-24U-A,C9300-24U-A06S,115~240V/1100W;STT 11,197/GPXNK-BCY#&VN",SWITCH
"P72488#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48T/C9300-48T-E,C9300-48T-E0DR,100~240V/350W;STT 19,197/GPXNK-BCY#&VN",SWITCH
"P72489#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48U/C9300-48U-A,C9300-48U-A0D1,115~240V/1100W;STT 20,197/GPXNK-BCY#&VN",SWITCH
"P72490#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48UB/C9300-48UB-A,C9300-48UB-A00M,115~240V/1100W;STT 21,197/GPXNK-BCY#&VN",SWITCH
"P72491#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48U/C9300-48U-E,C9300-48U-E09V,115~240V/1100W;STT 20,197/GPXNK-BCY#&VN",SWITCH
"P72495#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48UN/C9300-48UN-A,C9300-48UN-A0FH,115~240V/1100W;STT 22,197/GPXNK-BCY#&VN",SWITCH
"P72499#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48UXM/C9300-48UXM-E,C9300-48UXM-E0CS,115~240V/1100W;STT 23,197/GPXNK-BCY#&VN",SWITCH
"P72503#&SWITCHING EQUIPMENT,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300L-48P-4X/C9300L-48P-4X-A,C9300L-48P-4X-A08E,100~240V/715W;STT 118,159/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72504#&SWITCHING EQUIPMENT,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300L-48P-4X/C9300L-48P-4X-E,C9300L-48P-4X-E09Y,100~240V/715W;STT 119,159/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72507#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-12Y/C9300X-12Y-A,C9300X-12Y-A0FE,100~240V/715W;STT 144,159/GPXNK-BCY#&VN",SWITCH
"P72509#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24HX/C9300X-24HX-A,C9300X-24HX-A076,100~240V/715W;STT 160,159/GPXNK-BCY#&VN",SWITCH
"P72511#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A101,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72512#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A102,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72513#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A103,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72515#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A105,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72517#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-E,C9300X-24Y-E0JC,100~240V/715W;STT 147,159/GPXNK-BCY#&VN",SWITCH
"P72523#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-48TX/C9300X-48TX-A,C9300X-48TX-A0C3,100~240V/715W;STT 158,159/GPXNK-BCY#&VN",SWITCH
"P72528#&ROUTER,(CISCO INTEGRATED SERVICES ROUTER (ISR) SERIES)C1161-8PLTEP,C1161-8PLTEP00K,12V/66W;STT 448,158/GPXNK-BCY#&VN",ROUTER
"P72530#&WIRELESS TRANSCEIVER,WAVEPIC0.EU (WAVE-PICO) (WAVE-PICO-EU) (FREQUENCY BAND 57~71GHZ; NETWORK SPEED 800MBPS, POWER SUPPLY 44~54VDC, CAPACITY: 0.65A)#&VN",WIRELESS TRANSCEIVER
"P72540#&WIRELESS TRANSMITTER AND RECEIVER,IW9165DH-Q/IW9165DH-Q-URWB,IW9165DH-Q-URWB001,24-48V/13.4W~25.5W#&VN",WIRELESS TRANSMITTER AND RECEIVER
"P72544#&ROUTER,(CISCO CATALYST RUGGED SERIES ROUTERS (IR))IR1835-K9,IR1835-K9004,12~24V/120W;STT 369,158/GPXNK-BCY#&VN",ROUTER
"P72557#&SWITCH,(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200-48T-E,C9200-48T-E0B1,100~240V/125W;STT 218,158/GPXNK-BCY#&VN",SWITCH
"P72558#&SWITCH,(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200L-24P-4G-E,C9200L-24P-4G-E06C,100~240V/1000W;STT 200,158/GPXNK-BCY#&VN",SWITCH
"P72560#&WIRELESS TRANSMITTER AND RECEIVER,74-122076-04, 42.5V~57V/13W~20.4W#&VN",WIRELESS TRANSMITTER AND RECEIVER
"P72562#&WIRELESS TRANSMITTER AND RECEIVER,74-122079-02,42.5V~57V/13W~21.4W#&VN",WIRELESS TRANSMITTER AND RECEIVER
"P72563#&SWITCH,WAVEFU00.EU (WAVE-FIBER-ONU) (WAVE-FIBER-ONU-EU) (24 VDC/1A,24W )#&VN",SWITCH
"P72564#&SWITCHING DEVICE,800-113279-01,VOLTAGE 240V,POWER 1100W#&VN",SWITCHING DEVICE
"P72565#&SWITCHING DEVICE,800-113280-01,VOLTAGE 240V,POWER 1100W#&VN",SWITCHING DEVICE
"P72577#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24P/C9300-24P-E,C9300-24P-E0C4,100~240V/715W;STT 8,197/GPXNK-BCY#&VN",SWITCH
"P72583#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24UX/C9300-24UX-A,C9300-24UX-A0JE,115~240V/1100W;STT 14,197/GPXNK-BCY#&VN",SWITCH
"P72584#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24UX/C9300-24UX-A,C9300-24UX-A0JF,115~240V/1100W;STT 14,197/GPXNK-BCY#&VN",SWITCH
"P72587#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48P/C9300-48P-A,C9300-48P-A0S6,100~240V/715W;STT 17,197/GPXNK-BCY#&VN",SWITCH
"P72589#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48T/C9300-48T-E,C9300-48T-E0DS,100~240V/350W;STT 19,197/GPXNK-BCY#&VN",SWITCH
"P72590#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48T/C9300-48T-E,C9300-48T-E0DT,100~240V/350W;STT 19,197/GPXNK-BCY#&VN",SWITCH
"P72593#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48UXM/C9300-48UXM-A,C9300-48UXM-A0MV,115~240V/1100W;STT 23,197/GPXNK-BCY#&VN",SWITCH
"P72601#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-12Y/C9300X-12Y-A,C9300X-12Y-A0FG,100~240V/715W;STT 144,159/GPXNK-BCY#&VN",SWITCH
"P72609#&ROUTER,(CISCO INTEGRATED SERVICES ROUTER (ISR) SERIES)C1121X-8P,C1121X-8P02M,12V/66W;STT 419,158/GPXNK-BCY#&VN",ROUTER
"P72618#&WIRELESS TRANSMITTER AND RECEIVER,C9120AXE-K,C9120AXE-K022,42.5~57V,13.4W~25.5W#&VN",WIRELESS TRANSMITTER AND RECEIVER
"P72619#&WIRELESS TRANSCEIVER,C9120AXI-D,C9120AXI-D02F,42.5~57V,13.4W~25.5W#&VN",WIRELESS TRANSCEIVER
"P72620#&WIRELESS TRANSCEIVER,C9120AXI-D,C9120AXI-D02G,42.5~57V,13.4W~25.5W#&VN",WIRELESS TRANSCEIVER
"P72623#&ROUTER,(CISCO CATALYST RUGGED SERIES ROUTERS (IR))IR1101-K9/IR1101-A-K9,IR1101-A-K90CD,12~48V/12W;STT 361,158/GPXNK-BCY#&VN",ROUTER
"P72629#&ROUTER,(CISCO CATALYST 8000 SERIES EDGE PLATFORMS)C8200-1N-4T,C8200-1N-4T0PD,100~240V/150W;STT 337,158/GPXNK-BCY#&VN",ROUTER
"P72632#&ROUTER,(CISCO CATALYST 8000 SERIES EDGE PLATFORMS)C8200-1N-4T,C8200-1N-4T0PG,100~240V/150W;STT 337,158/GPXNK-BCY#&VN",ROUTER
"P72640#&SWITCHES,(CISCO CATALYST INDUSTRIAL ETHERNET RUGGED SERIES SWITCHES)IE-3300-8P2S-E,IE-3300-8P2S-E015,12~54V/32W;STT 18,242/GPXNK-BCY#&VN",SWITCHES
"P72649#&SWITCHING DEVICE,MODEL: C9300-RB,68-103924-01,VOLTAGE 240V,POWER 1100W#&VN",SWITCHING DEVICE
"P72662#&WIRELESS TRANSMITTER AND RECEIVER,74-139608-01,VOLTAGE 42.5~57V,POWER 22.5W#&VN",WIRELESS TRANSMITTER AND RECEIVER
"P72718#&ROUTER,(CISCO INTEGRATED SERVICES ROUTER (ISR) SERIES)C1121-4P,C1121-4P03N,12V/66W;STT 415,158/GPXNK-BCY#&VN",ROUTER
"P72720#&ROUTER,(CISCO INTEGRATED SERVICES ROUTER (ISR) SERIES)C1121-8PLTEP,C1121-8PLTEP026,12V/66W;STT 418,158/GPXNK-BCY#&VN",ROUTER
"P72721#&AMP;ROUTERS(CISCO INTEGRATED SERVICES ROUTER (ISR) SERIES)C1121X-8P,C1121X-8P02N,12V/66W;STT 419,158/GPXNK-BCY#&AMP;VN",ROUTERS
"P72723#&ROUTER,(CISCO INTEGRATED SERVICES ROUTER (ISR) SERIES)C1131-8PWZ,C1131-8PWZ005,12V/66W;STT 436,158/GPXNK-BCY#&VN",ROUTER
"P72724#&WIRELESS TRANSCEIVER,C9115AXE-E,C9115AXE-E07M,42.5~57V,13W~21.4W#&VN",WIRELESS TRANSCEIVER
"P72731#&WIRELESS TRANSCEIVER,C9120AXI-Q,C9120AXI-Q034,42.5~57V,13.4W~25.5W#&VN",WIRELESS TRANSCEIVER
"P72733#&WIRELESS TRANSCEIVER,IW9165E-ROW,IW9165E-ROW-AP002,24~48V,13.4W~25.5W#&VN",WIRELESS TRANSCEIVER
"P72738#&ROUTER,(CISCO CATALYST RUGGED SERIES ROUTERS (IR))IR1821-K9,IR1821-K900C,12V~24V/120W;STT 366,158/GPXNK-BCY#&VN",ROUTER
"P72746#&SWITCH,(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200-24T-E,C9200-24T-E0C2,100~240V/125W;STT 220,158/GPXNK-BCY#&VN",SWITCH
"P72749#&SWITCHING EQUIPMENT,(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200L-48P-4X-EDU,C9200L-48P-4X-EDU01G,100~127V/1320W;STT 250,158/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72751#&SWITCH,(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200L-48T-4X-E,C9200L-48T-4X-E0D9,100~240V/1000W;STT 239,158/GPXNK-BCY#&VN",SWITCH
"P72752#&920-9K33R-B4MV-GS0 SWITCHING DEVICE,(MODEL: N5503_LD; POWER 54V; CAPACITY: 2406.55W)#&VN",SWITCHING DEVICE
"P72755#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24P/C9300-24P-A,C9300-24P-A0H4,100~240V/715W;STT 8,197/GPXNK-BCY#&VN",SWITCH
"P72757#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24P/C9300-24P-A,C9300-24P-A0H8,100~240V/715W;STT 8,197/GPXNK-BCY#&VN",SWITCH
"P72767#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24T/C9300-24T-A,C9300-24T-A0TW,100~240V/350W;STT 10,197/GPXNK-BCY#&VN",SWITCH
"P72768#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24T/C9300-24T-A,C9300-24T-A0TX,100~240V/350W;STT 10,197/GPXNK-BCY#&VN",SWITCH
"P72769#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24T/C9300-24T-A,C9300-24T-A0TZ,100~240V/350W;STT 10,197/GPXNK-BCY#&VN",SWITCH
"P72771#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24T/C9300-24T-A,C9300-24T-A0V1,100~240V/350W;STT 10,197/GPXNK-BCY#&VN",SWITCH
"P72772#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24T/C9300-24T-A,C9300-24T-A0V2,100~240V/350W;STT 10,197/GPXNK-BCY#&VN",SWITCH
"P72774#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24P/C9300-24P-A,C9300-24P-A0H7,100~240V/715W;STT 8,197/GPXNK-BCY#&VN",SWITCH
"P72775#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24S/C9300-24S-A,C9300-24S-A0DD,100~240V/715W;STT 9,197/GPXNK-BCY#&VN",SWITCH
"P72777#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24T/C9300-24T-E,C9300-24T-E0LG,100~240V/350W;STT 10,197/GPXNK-BCY#&VN",SWITCH
"P72785#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24UX/C9300-24UX-A,C9300-24UX-A0JK,115~240V/1100W;STT 14,197/GPXNK-BCY#&VN",SWITCH
"P72793#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48P/C9300-48P-A,C9300-48P-A0SD,100~240V/715W;STT 17,197/GPXNK-BCY#&VN",SWITCH
"P72794#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48P/C9300-48P-A,C9300-48P-A0SE,100~240V/715W;STT 17,197/GPXNK-BCY#&VN",SWITCH
"P72797#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48P/C9300-48P-A,C9300-48P-A0SH,100~240V/715W;STT 17,197/GPXNK-BCY#&VN",SWITCH
"P72798#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48P/C9300-48P-A,C9300-48P-A0SJ,100~240V/715W;STT 17,197/GPXNK-BCY#&VN",SWITCH
"P72803#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48T/C9300-48T-A,C9300-48T-A0L4,100~240V/350W;STT 19,197/GPXNK-BCY#&VN",SWITCH
"P72810#&AMP;SWITCHES(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48T/C9300-48T-A C9300-48T-A0LB,100~240V/350W;STT 19,197/GPXNK-BCY#&AMP;VN",SWITCHES
"P72828#&SWITCHING EQUIPMENT,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300L-24P-4G/C9300L-24P-4G-A,C9300L-24P-4G-A02Y,100~240V/715W;STT 102,159/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72829#&SWITCHING EQUIPMENT,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300L-24P-4G/C9300L-24P-4G-A,C9300L-24P-4G-A030,100~240V/715W;STT 102,159/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72832#&SWITCHING EQUIPMENT,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300L-24T-4X/C9300L-24T-4X-A,C9300L-24T-4X-A08D,100~240V/350W;STT 108,159/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72833#&SWITCHING EQUIPMENT,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300L-48P-4G/C9300L-48P-4G-A,C9300L-48P-4G-A02X,100~240V/715W;STT 116,159/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72834#&SWITCHING EQUIPMENT,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300L-48P-4G/C9300L-48P-4G-A,C9300L-48P-4G-A02Y,100~240V/715W;STT 116,159/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72835#&SWITCHING EQUIPMENT,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300L-48P-4X/C9300L-48P-4X-A,C9300L-48P-4X-A08F,100~240V/715W;STT 118,159/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72837#&SWITCHING EQUIPMENT,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300L-48P-4X/C9300L-48P-4X-E,C9300L-48P-4X-E0A3,100~240V/715W;STT 119,159/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72839#&SWITCHING EQUIPMENT,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300L-48P-4X/C9300L-48P-4X-E,C9300L-48P-4X-E0A5,100~240V/715W;STT 119,159/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72841#&SWITCHING EQUIPMENT,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300L-48T-4G/C9300L-48T-4G-A,C9300L-48T-4G-A02R,100~240V/350W;STT 46,197/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72844#&SWITCHING EQUIPMENT,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300L-48T-4X/C9300L-48T-4X-A,C9300L-48T-4X-A05X,100~240V/350W;STT 126,159/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72845#&SWITCHING EQUIPMENT,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300L-48T-4X/C9300L-48T-4X-A,C9300L-48T-4X-A05Y,100~240V/350W;STT 126,159/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72847#&SWITCHING EQUIPMENT,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300L-48T-4X/C9300L-48T-4X-E,C9300L-48T-4X-E075,100~240V/350W;STT 127,159/GPXNK-BCY#&VN",SWITCHING EQUIPMENT
"P72854#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-12Y/C9300X-12Y-A,C9300X-12Y-A0FL,100~240V/715W;STT 144,159/GPXNK-BCY#&VN",SWITCH
"P72856#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-12Y/C9300X-12Y-E,C9300X-12Y-E0AX,100~240V/715W;STT 145,159/GPXNK-BCY#&VN",SWITCH
"P72860#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A10G,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72861#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A10H,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72862#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A10J,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72863#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A10K,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72864#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A10L,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72865#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A10M,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72866#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A10N,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72867#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A10P,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72869#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A10S,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72871#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A10W,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72872#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A10X,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72873#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A10Y,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72874#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A110,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72875#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A111,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72878#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-24Y/C9300X-24Y-A,C9300X-24Y-A114,100~240V/715W;STT 146,159/GPXNK-BCY#&VN",SWITCH
"P72888#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-48TX/C9300X-48TX-A,C9300X-48TX-A0C7,100~240V/715W;STT 158,159/GPXNK-BCY#&VN",SWITCH
"P72891#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300X-48TX/C9300X-48TX-E,C9300X-48TX-E0DW,100~240V/715W;STT 159,159/GPXNK-BCY#&VN",SWITCH
"P72922#&NETWORK CARD,T99H425.00 (16V6W) (MODEL: RTL8852BE; FREQUENCY RANGE: 2.4~5GHZ; NETWORK SPEED: 1024MBPS; POWER: 3.3V)#&VN",NETWORK CARD
"P72925#&SWITCHING DEVICE,CCS-720XP-24Y6-2F, ASY-92028-140, 100-240V/100W#&VN",SWITCHING DEVICE
"P72955#&SWITCHING DEVICE,800-112694-01,VOLTAGE 240V,POWER 1100W#&VN",SWITCHING DEVICE
"P72957#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24P/C9300-24P-A,C9300-24P-A0H9,100~240V/715W;STT 8,197/GPXNK-BCY#&VN",SWITCH
"P72958#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24P/C9300-24P-A,C9300-24P-A0HA,100~240V/715W;STT 8,197/GPXNK-BCY#&VN",SWITCH
"P72959#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24P/C9300-24P-A,C9300-24P-A0HB,100~240V/715W;STT 8,197/GPXNK-BCY#&VN",SWITCH
"P72960#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24P/C9300-24P-E,C9300-24P-E0C9,100~240V/715W;STT 8,197/GPXNK-BCY#&VN",SWITCH
"P72972#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24T/C9300-24T-A,C9300-24T-A0V8,100~240V/350W;STT 10,197/GPXNK-BCY#&VN",SWITCH
"P72974#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24T/C9300-24T-E,C9300-24T-E0LJ,100~240V/350W;STT 10,197/GPXNK-BCY#&VN",SWITCH
"P72993#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48P/C9300-48P-A,C9300-48P-A0SW,100~240V/715W;STT 17,197/GPXNK-BCY#&VN",SWITCH
"P73001#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48T/C9300-48T-A,C9300-48T-A0LD,100~240V/350W;STT 19,197/GPXNK-BCY#&VN",SWITCH
"P73003#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48T/C9300-48T-A,C9300-48T-A0LF,100~240V/350W;STT 19,197/GPXNK-BCY#&VN",SWITCH
"P73005#&SWITCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48T/C9300-48T-E,C9300-48T-E0DZ,100~240V/350W;STT 19,197/GPXNK-BCY#&VN",SWITCH
